ImpactID,DisNo,Classification_Key,LocationID,ISO,Start_Year,Total_Damage(USD),Total_Damage_Adj(USD)
a88bbaa31f00bec391c51bb2398fe1a8,2006-0461-USA,nat-hyd-flo-riv,6a1c81a4ca1ef46bb7e10e57b6ffaf38,USA,2006,15500.0,23428.0
3448ee7afe70827f63025fb41e1a4bdd,2006-0466-USA,nat-met-sto-tro,feea5fd2b516c536eefbeecffde62c4b,USA,2006,32860.0,49667.0
32e9ec1b01488719ea815339e40e82d8,2006-0546-USA,nat-hyd-flo-riv,e891139c469b2338b302f8e76ff8da8d,USA,2006,,
fb5a232b7f1a29316aee0bb91d67f9cc,2006-0566-USA,nat-hyd-flo-riv,a0d7554fdd4f65bdd4a2466637969d6d,USA,2006,,
f61c7997cea9e160ee43f9ae7fbb13f3,2006-0576-USA,nat-cli-wil-lan,e7ec26152a6151b6be187f3fbf1f81bd,USA,2006,25000.0,37787.0
2742d01fbf18e6ee51098f4e318164e6,2006-0595-USA,nat-met-sto-tor,a9acd0eb70e19174c157883f74a1a0d0,USA,2006,95000.0,143591.0
cfdaa3b89254b0703bc2523ef8d1da0e,2006-0598-USA,nat-hyd-flo-riv,6a399b59daf6aca03d3daecac225189d,USA,2006,,
09cbaf88f6c143f386a74c1b58e02a45,2006-0642-USA,nat-met-sto-bli,de0487203251c7964256a290ffcf8d5d,USA,2006,300000.0,453444.0
d0ffe9a7f18f2bf397c43ac188c2fd2f,2006-0662-USA,nat-cli-wil-lan,56146f62b731ac3fa88395f5fd6f615c,USA,2006,25000.0,37787.0
7b0e6309b5e93b341fd8dcdbdd8b8cbd,2006-0704-USA,nat-geo-ear-gro,be52e634ed94b52fc40811a475e64888,USA,2006,150000.0,226722.0
7383989cd00f6d1ec18eba543780dbb6,2006-0706-USA,nat-met-sto-tor,d9e9e5afcabf0546e03b541a7bd21dae,USA,2006,90000.0,136033.0
101d4055d0c3e7e2bd1f06d82491d528,2006-0707-USA,nat-met-sto-bli,b4f5413a5d211954228f5fb155343aa0,USA,2006,,
debe41e41773eddf6930dd4bf8f9d044,2006-0718-USA,nat-met-sto-bli,d4b3566ce0750312499c53c14493c67c,USA,2006,360000.0,544133.0
bd5acbff8b1de38fb56b7d822c912ca2,2006-0743-USA,nat-met-sto-sto,d09d261bf968f0b273f2344564d630a9,USA,2006,,
1f5d98a436d7e728f29af630d2405a63,2006-0744-USA,nat-met-sto-sto,ecb0a4ef2b51ae8aa77c9004741cd4f3,USA,2006,,
df00352ea983842e8f14c91076c073ef,2007-0026-USA,nat-met-sto-sto,4df92ea4b06628c7da30cd1e83a65e12,USA,2007,500000.0,734779.0
91ccbd26b813ee84d08b1a5d0d045c96,2007-0041-USA,nat-hyd-flo-riv,b636e8d9ef7d16e1349a7aa638bac155,USA,2007,,
4008a2bb1ce0f7d0e3378f6051c96a63,2007-0048-USA,nat-met-sto-tor,85b355f9102d3005cf7fdd36fad724e9,USA,2007,130000.0,191043.0
6cac820861044e1c32a6aeb23001f47e,2007-0066-CAN,nat-met-sto-bli,f94f3b52cbd5af2fde490f86e6993a51,CAN,2007,,
fb263dcc7ef3ef46317c5f4fb770df6e,2007-0066-USA,nat-met-sto-bli,d1e8c9f732eaddf5fb7469648c7ff51d,USA,2007,140000.0,205738.0
5d85facf84feb89e3e2aba6bf611a44a,2007-0083-USA,nat-met-sto-tor,baeb5b99726dcf963f52b79e6d4848a5,USA,2007,600000.0,881735.0
5b5e54b26d239e94b53e53f649d087ce,2007-0156-USA,nat-met-sto-tor,d3ba5c2881c151d919de91b31db083ed,USA,2007,,
cee29cf0a7f09416a058ebdeed8ac89d,2007-0165-CAN,nat-hyd-flo-riv,f4e37e86b9bbed88026217c7b1374020,CAN,2007,,
b0d8cb204a10af50f66a00ed43807085,2007-0173-USA,nat-hyd-flo-riv,68b5f8aee1b929a1c215afdbddf14fe9,USA,2007,,
b3074efb5023267f6952e5aecec4b8c6,2007-0244-USA,nat-hyd-flo-riv,1b380ca2b8b0e7b010f846f2d3528b5d,USA,2007,,
010d7b76b69ebcfedd3d7bd845872f73,2007-0251-USA,nat-hyd-flo-fla,b0345d5156ee806c94a6dcd76da145e1,USA,2007,,
96781c9aa0fa886c7911fdfb065e1655,2007-0254-USA,nat-hyd-flo-riv,d24d8561a6cc974af9f3ed2505e69993,USA,2007,28000.0,41148.0
e3623bca0e7d39b33714f75d40e41259,2007-0351-USA,nat-cli-wil-for,2bb4f463331b77648a9f7a4204751d72,USA,2007,,
a356f2ea4762a926a7262dbff645f1b5,2007-0359-USA,nat-met-sto-tro,9765de2deef41970b03d073855db0724,USA,2007,,
def7ab912fefada57dba7faaf63724db,2007-0383-USA,nat-hyd-flo-riv,d8cf4223fb2b2554266cb5ecc54952e2,USA,2007,700000.0,1028691.0
59d0559f78d93043b54ac9d0a9cfa75f,2007-0519-USA,nat-cli-wil-lan,54468aa7e43591652bd3c19ed855676a,USA,2007,2500000.0,3673895.0
37b4afb760fcfb1f53b9f854ca39b199,2007-0579-USA,nat-cli-wil-for,eba5f1b2d79ba0166d65e226293a9387,USA,2007,315000.0,462911.0
f7e8dec458bf334683ea4b1eb494e455,2007-0581-USA,nat-met-sto-sto,6a399b59daf6aca03d3daecac225189d,USA,2007,1000000.0,1469558.0
eebacf367e99ca236c60bd405893f6c7,2007-0621-CAN,nat-met-sto-sto,7cdaeceabac736272ba31b062980fc68,CAN,2007,,
121195ddc4443ea46ab03ba01c381d68,2007-0621-USA,nat-met-sto-sto,7e24e06b2ed434e58a6d7a10bde9af9f,USA,2007,,
d54c9611f4e90c34bd73d16667c02379,2007-0641-USA,nat-met-sto-sto,7a1c76cc63416a024ad79ce87e8ce0ca,USA,2007,500000.0,734779.0
5dbc95d81649d22180112622de7231ab,2007-0662-USA,nat-met-sto-tor,3b30b784c03aec0e8887aea57022fad8,USA,2007,350000.0,514345.0
ab5e04758c920f0c5d3375d47f9787a0,2007-0663-USA,nat-met-sto-sto,36f621b889924e576b188f9444941368,USA,2007,2000000.0,2939116.0
513dc1ee3f1746d920e7d4f0fe4a1388,2007-0689-USA,nat-met-sto-sto,b8290817d27329dd8dcfed4a7cb79f9f,USA,2007,300000.0,440867.0
3a0fa6bee4872a9f25931031c77f7363,2007-0690-USA,nat-met-sto-sto,3376e558a5ee11cd520da9b6f82e2aaf,USA,2007,300000.0,440867.0
54c82978bf99035807bad015e6686afb,2008-0010-USA,nat-hyd-flo-riv,0db346881889745a86421ab417c5d3e4,USA,2008,,
5a6b032099bec89c31d33db0daa39c82,2008-0039-USA,nat-met-sto-tor,24c624409eb227701e268f551c5e43e6,USA,2008,1300000.0,1839794.0
02be3974bfd22336888c6c0523338e0e,2008-0099-USA,nat-geo-ear-gro,e436b2584da0d74882d6d2112dc071db,USA,2008,,
717b65aa303291e2e6c2389a15276114,2008-0115-USA,nat-met-sto-tor,69db845d13f31820e859d62de218c4a3,USA,2008,450000.0,636852.0
7da9b938aa0cdffb77e889404987aa6f,2008-0131-USA,nat-hyd-flo-riv,cd09ad30433c4e0231deeeb467a09e97,USA,2008,2000.0,2830.0
9aae745829c148025fd5726a212c120e,2008-0170-CAN,nat-hyd-flo-riv,7fde4ecb8321360e5362a7d1228e0779,CAN,2008,,
c78cfa8db331d1b63a89a61cfd9090d0,2008-0194-USA,nat-met-sto-tor,ccfba0890a0c24b9ada73b8892c8b634,USA,2008,700000.0,990658.0
c234e4082fcc2c7f07d8a8692d123520,2008-0210-USA,nat-met-sto-tor,97a3124c09661d547cf5610d837d15de,USA,2008,1600000.0,2264362.0
96b130cfff5bb3b68befd255a99240d4,2008-0253-USA,nat-cli-wil-for,083f22be571aaad4489547fc6a01cb9d,USA,2008,102000.0,144353.0
1958f16b862391ef4685244d77aca7f9,2008-0264-CAN,nat-hyd-flo-riv,29902366769061e78fb607d0440ade36,CAN,2008,,
de098fa2fc158fc21bbe61cc1ffcd1ce,2008-0304-USA,nat-met-sto-tro,a59e2dfcba82046c7f65983b6074e43f,USA,2008,1200000.0,1698271.0
5338a235135878436375a757caec7cef,2008-0338-USA,nat-met-sto-tro,8527402ca9a4d1f83181d71f0dce3f53,USA,2008,180000.0,254741.0
1cd57e48149b40940dadc2f1009c9e07,2008-0352-USA,nat-met-sto-tro,d6853d3d1ae2bd8f0547be6f2356eee7,USA,2008,7000000.0,9906582.0
de376fdcd4a2ec4c1eced63fb3307264,2008-0378-USA,nat-met-sto-tro,03c504ea890fb81329ff8b161d76ec11,USA,2008,160000.0,226436.0
9b79637463663f5136488f42d60b429d,2008-0384-USA,nat-met-sto-tro,9f606dd41fcca8e5bc75dace5369fb32,USA,2008,30000000.0,42456782.0
962410770d00a1eacaecdf1a7fdc4075,2008-0524-USA,nat-cli-wil-wil,b876087a5d892dfe47e20129da5d31c9,USA,2008,2000000.0,2830452.0
149e617fa030e127144ce40f4c2493a5,2008-0563-USA,nat-met-ext-sev,857b3fd7a7b2e3eeb0d85756514c18c8,USA,2008,,
9f104e2e852cfbc4e887402ca3951ec5,2008-0599-USA,nat-met-sto-tor,aa820ab04dc87526ab6a546350055440,USA,2008,600000.0,849136.0
0f8bba7ba05915c3416a2145c3d633fd,2008-0600-USA,nat-met-sto-ext,4868f3fe66c9c5aa550f2ff72fbcc464,USA,2008,1000000.0,1415226.0
a841b8432160d3c6d7c12a3a43a4acb0,2008-0601-USA,nat-met-sto-tor,8f628f5958f0c921c74b38a07b448b72,USA,2008,1100000.0,1556749.0
a5c3f0f6abf63b502e2618b0a12a37dd,2008-0627-USA,nat-hyd-flo-riv,dace50cf686e65ac2ee1ce7519f1bc35,USA,2008,10000000.0,14152261.0
d48d4a931d202b5677b2d5d23c870961,2008-0638-USA,nat-hyd-flo-riv,5893f2ebc2ba5f5fa3051fcc0ac27fe7,USA,2008,,
8da7932d6cdb5b4000718db607bad3a6,2008-0645-USA,nat-met-sto-tor,452b2240445f7d869e9ed099a73b3eae,USA,2008,110000.0,155675.0
7f8ef90a7222563fa08e6bdbeb2cfd52,2008-0654-USA,nat-met-sto-bli,e4d409f73c6117395372fba87c199874,USA,2008,360000.0,509481.0
fe8abc41cfe9cb4ada94f6b62c3e422b,2009-0056-USA,nat-met-ext-col,1c9f3c5c2c9061e71a4ff03256e448b3,USA,2009,1100000.0,1562303.0
c5a4bca02c92592fc0c02d074c937d17,2009-0106-USA,nat-hyd-flo-riv,9ed423ca9540029ff4578cac6e9b6d4d,USA,2009,166000.0,235766.0
0762f4addf3b5b4627d4f1c1426d48db,2009-0140-USA,nat-met-sto-tor,6dd8cd40b7f5a1cff89901e6e2f3da7c,USA,2009,1700000.0,2414469.0
7e6d54461d7fd7cd60f5a4386c30eeed,2009-0178-USA,nat-cli-wil-lan,37c36f5174b8a2ff8ebba7038c05da5c,USA,2009,100000.0,142028.0
785d26663e6f3677905be252c4dc5390,2009-0184-USA,nat-hyd-flo-riv,d84637acf78d95bda1810eb134a0fe32,USA,2009,,
98a0b595f87835e888a214c98e841091,2009-0189-CAN,nat-hyd-flo-riv,9ad1888bd6e13229abe90e7af6a06ac5,CAN,2009,,
5e763eacd92e29effdc51d2a2ea03d53,2009-0190-USA,nat-hyd-flo-riv,6dab3f46a54553c8c1ba065f296ca031,USA,2009,,
735f71b8f457fe01ad1bb62a3f09b77b,2009-0244-USA,nat-met-sto-sev,c394009d8c2434c82be6a483e21a6ea0,USA,2009,240000.0,340866.0
edf3428d95b1d90d43a3b8552ba14fae,2009-0287-USA,nat-met-sto-tor,1bb79343bb7b2f9ded18c076d0404218,USA,2009,2500000.0,3550689.0
5f680a4f6b9a795f4c810417cefbebfd,2009-0342-CAN,nat-met-sto-tro,97bbfafd264aa0103b26f41893119269,CAN,2009,,
3fcccbd417160ebb6f538e92ab1cc679,2009-0342-USA,nat-met-sto-tro,c846524cce641d3e6fc0f0d153ef6de5,USA,2009,,
caabe23780e8300c630320c28da45aab,2009-0349-USA,nat-cli-wil-lan,7a48a5ca51d39a5176b40fbb7d494bee,USA,2009,,
549c711471baf3147c39c4bff158a967,2009-0405-USA,nat-hyd-flo-riv,3b16ea6e2e28e3ce639a9515f6a71d9a,USA,2009,500000.0,710138.0
380648fd208c4a48e515ed679bac1904,2009-0477-USA,nat-met-sto-tro,3b5cfa4601a70e5e64570fca45d49fb8,USA,2009,600000.0,852165.0
d2b00f2940c8b1ac6962d06cf3d3ee80,2009-0599-USA,nat-met-sto-bli,c47f0b03e0050cadb22b707d81f7c205,USA,2009,,
a77a85725019517e71a28a14213cb4ae,2009-0601-USA,nat-met-sto-tor,d72d0c2a2cf1082b5e24ee3847073e61,USA,2009,2000000.0,2840552.0
3b5400f6e958507b83d79bc89651550e,2009-0603-USA,nat-met-sto-sev,ef6a2ca4c40c99092e2b634b0669d055,USA,2009,1000000.0,1420276.0
eaaa270e63d0e2436ad2c0c5c2660066,2009-0604-USA,nat-met-sto-tor,ea5195fe4ba3a4aa9f843ef23110d949,USA,2009,850000.0,1207234.0
39821bb2bbdc0cfb0c2ea7b323818ddc,2009-0619-CAN,nat-met-sto-sev,1f831374ca88edb3b759cf3760b14bf6,CAN,2009,500000.0,710138.0
9b1a3dab2671ee21d6dae6b2e9950072,2009-0644-USA,nat-met-sto-lig,dd081ca770d391f95f88a2859bcad86a,USA,2009,1500000.0,2130414.0
94b461b5ed53fe5587e0f72211a474b4,2010-0027-USA,nat-geo-ear-gro,9ec780ee99007812bcaa61a4e4f5aaf7,USA,2010,12500.0,17467.0
b3a03a19c862082c01cf17115e3fbe79,2010-0045-USA,nat-met-sto-bli,f2a0bf2fdab7e42c0b88cac57aaed3ee,USA,2010,2000000.0,2794717.0
30f9eb9e2c2d24dcd239b10ae907cd49,2010-0089-USA,nat-met-sto-bli,416ddf240b6ae197ba65576f715073fb,USA,2010,500000.0,698679.0
eaad3bafb2789829e27ce513a7ad929e,2010-0162-USA,nat-hyd-flo-riv,dd3ff8d2fca34012c1b1e5a051c5918e,USA,2010,,
841b84d0670be45a234c791d290e0ec1,2010-0163-USA,nat-met-sto-tor,59890c860f3b94164a97f38b168ade83,USA,2010,,
047376e7a14fcf43f630f45bf9cab986,2010-0187-USA,nat-met-sto-sev,02302835bcff622c0d5135f59f42160a,USA,2010,2350000.0,3283793.0
dbd261874f49c30c05de4480ef477436,2010-0196-USA,nat-met-sto-tor,35c1366a25368508cfee14fb2697f767,USA,2010,2700000.0,3772868.0
af75a660dd904332382f73c952cea9c6,2010-0225-USA,nat-hyd-flo-riv,5f104a87734a60cfbcbbde1305b55951,USA,2010,,
5dbcd2ccfc266616bd3661d5e3daabae,2010-0468-USA,nat-met-sto-tro,1aadcff93b7ca2aacb5fc881e77a6984,USA,2010,100000.0,139736.0
f93108e095c1b9931698ed65539c0527,2010-0522-USA,nat-met-sto-tro,d3ba5c2881c151d919de91b31db083ed,USA,2010,,
2f6bf83a1b55a5f7551e4bd0851a1055,2010-0612-USA,nat-met-sto-sto,653df0e8062b5d3ba597566e3344ad33,USA,2010,1500000.0,2096038.0
e66d2434ed3c418a2f85aeea1b6b9b37,2010-0651-USA,nat-hyd-flo-riv,2022bae6e46068a3b896018fea456123,USA,2010,,
268854540539ff92eef5fbd58d919baa,2010-0655-CAN,nat-met-sto-bli,a9ce80a026e8712c69b704b67943eece,CAN,2010,,
f33187677f4786add38d7dfe3a1be946,2010-0655-USA,nat-met-sto-bli,02169e53670050829f8d206b3b9158d5,USA,2010,,
81a3b07afd8e18f065ad7163bae18aea,2010-0663-USA,nat-met-sto-tor,cc67ef58c756336976ed79e35ec061f9,USA,2010,,
e949e89534572b4b85555cd2393d74e7,2010-0689-USA,nat-met-sto-lig,58ab4ad678770b2770cfb8b928625b86,USA,2010,,
04699ec4db7565b34fe59300cce4dc4c,2010-0690-USA,nat-met-sto-sev,2ce92507919038ee68577ca7a6a859ac,USA,2010,,
0d685e3e0037d81314e2f33ab25df01d,2011-0029-USA,nat-met-sto-bli,92566edef915db64a751fb531694b0f3,USA,2011,1900000.0,2573732.0
aea0f6042759963dbf9392eb271e98aa,2011-0131-CAN,nat-hyd-flo-riv,126e6e64dd7dae1cb15de8bbbadf5067,CAN,2011,800000.0,1083677.0
d37c20556a659c997057a38658f88e4a,2011-0134-USA,nat-met-sto-tor,6015836b0ce5ecd03a257330365edff6,USA,2011,2000000.0,2709192.0
f014aae1d42ab46c6021e25e2c7654a6,2011-0140-USA,nat-cli-wil-lan,d3ba5c2881c151d919de91b31db083ed,USA,2011,183000.0,247891.0
76a1974b95ca4a4fa10c417159f253ec,2011-0145-USA,nat-met-sto-tor,2569bbd54ef5d05f79b524ce4173be2f,USA,2011,11000000.0,14900556.0
a4da5c9663ee3cbf24af4096e523fed7,2011-0166-USA,nat-hyd-flo-riv,d5766e608fdc35ca9a965f25efa48e02,USA,2011,,
edf9aa7139b0682f793113920412d311,2011-0172-USA,nat-met-sto-tor,3defcabecbff3fb3508236a6e9654584,USA,2011,14000000.0,18964343.0
16afdac2a509f1a54c222ca8ce412f84,2011-0189-USA,nat-met-sto-tor,435c5cef079b23a0e1abc41c64c7a2a8,USA,2011,,
07174c765b7c698cde24e904b6e15103,2011-0195-USA,nat-met-sto-tor,88c15dc5ed3bb5362259e5c771a65fad,USA,2011,,
b0cd446e14c2b82a2df1d43ea4fb52d4,2011-0264-USA,nat-met-ext-hea,856c4f9d81240602184ee44cff1af24c,USA,2011,,
60dc6330b384a27a7f45fc02169a3e4b,2011-0323-CAN,nat-met-sto-tor,17d2054d5634ae3878f30a3a04a06590,CAN,2011,,
900baf3c9fd2019527153d8871a6ba9b,2011-0328-CAN,nat-met-sto-tro,5a2d0b9cd4d49e11b31e432666a35248,CAN,2011,,
b61f2a1e1bee4a92e82f151ea3528871,2011-0328-USA,nat-met-sto-tro,633ce85f183f0847276b7f454d0e47e9,USA,2011,7300000.0,9888551.0
16c0ed1545c375a9d14415a5dec168c8,2011-0349-USA,nat-cli-wil-for,7b88c05c7a88d1c8674c7c242d0f6252,USA,2011,1000000.0,1354596.0
0235c085499ec7bf8e2b625bc9ba2228,2011-0425-USA,nat-hyd-flo-riv,7ec957bd3f7dd020b86804c32174b202,USA,2011,,
f88695899d63c5d16652cadfbada127a,2011-0444-USA,nat-met-sto-bli,c37a65035cdbb9d038e0b01f36621c7f,USA,2011,3000000.0,4063788.0
d0929e43ad73a0c93bba62a45d6fce91,2011-0456-USA,nat-met-sto-tro,28ae2f7b448e7522440f32af33e2d358,USA,2011,750000.0,1015947.0
072f1b7c216f9494c1d2327c86a86471,2011-0527-USA,nat-met-sto-bli,0c8367c9a30b652929c5472540d2d6d6,USA,2011,,
74a4a56158e8d11ed06ca240e6c65300,2011-0607-USA,nat-met-sto-bli,69c0163a001c98d1fa5320527b5ae75e,USA,2011,,
18fb40946488ad6c258cf66018f3d3a8,2011-0608-USA,nat-met-sto-bli,b8e361655dea7e9201b1a46bdbb1cec1,USA,2011,,
c0a5e0906980ddf846e5c5f7588f63a1,2011-0609-USA,nat-met-sto-sto,4c12005c23cce2c1381ba742999546b5,USA,2011,3500000.0,4741086.0
2f4b0439020742cf0d867fd65f5144bd,2011-0610-USA,nat-hyd-flo-riv,e3810d4dbb52db717aa628aca9ad3503,USA,2011,4600000.0,6231141.0
67168ef6d2cb4f454a27db1f49dd164b,2011-0611-USA,nat-met-sto-sto,44387aa8b440e04d7298deaa9a06be7d,USA,2011,,
61dca09a0474c4ef2d8ce7569fd5a695,2011-0630-CAN,nat-cli-wil-for,6fed7fcf2bca71749d5477d3e5357623,CAN,2011,1500000.0,2031894.0
d90eeda261d198bda29c620ee920e411,2011-0639-USA,nat-cli-wil-for,3d0e212a8ec41e41a432b349fb8818db,USA,2011,200000.0,270919.0
f2deb6896dbd0891b50a5bdf641543e8,2011-0646-USA,nat-hyd-flo-riv,5d69e8c82934eda98294c91587aa1d2a,USA,2011,2000000.0,2709192.0
9329d05b15c8416168902d065f9459a6,2012-0010-USA,nat-met-sto-tor,c94ad82fbf5d5b0acfc818c3116a30fe,USA,2012,175000.0,232248.0
a4109711ab602392b72da56cb83a994f,2012-0055-USA,nat-met-sto-tor,1d3e197fc2bc8c16066dc3d332e19129,USA,2012,500000.0,663567.0
bb67908bc727c4cbd5e54d6aa3786160,2012-0060-USA,nat-met-sto-tor,b7d8b1cbfef2dabbcbfd800e24e901b1,USA,2012,5000000.0,6635666.0
170daca94cfbe6b110cb21c299b07c3c,2012-0068-CAN,nat-hyd-flo-riv,603173a59637b29b30688b1a625dd0d0,CAN,2012,34000.0,45123.0
270272101811d5934ffe106ed3c4da27,2012-0122-USA,nat-met-sto-tor,7a06288bf8d7cd9af0edb6d5a6f57acf,USA,2012,1550000.0,2057056.0
511887b00ab316512bd49ca15cea22d9,2012-0156-USA,nat-met-sto-tor,0a98049ca1edfced7d41c34703921c5a,USA,2012,1800000.0,2388840.0
d9e7757af50f212e9df58cd7025505a3,2012-0176-USA,nat-met-sto-tro,a1f426d74be3849a0eb68969859da7b7,USA,2012,210000.0,278698.0
8327ddf02080975f2b9d482404aebfdb,2012-0177-USA,nat-hyd-flo-riv,79b05591f1374f5937aa60c50e7e712e,USA,2012,174000.0,230921.0
6c3f739c572a25bdbf2069f250c1f74b,2012-0214-USA,nat-met-ext-hea,79882369e57a013bf3664c95ba1211bc,USA,2012,,
2124ab8281a730644f634b2b53665d53,2012-0232-USA,nat-cli-wil-wil,9b083e26715b1a24921ed7dc4236545d,USA,2012,600000.0,796280.0
8f7557d27c911610130d35dd44ddba6c,2012-0234-USA,nat-met-sto-lig,7ec5b288d6a7308ec60f8bd42784ab16,USA,2012,,
4207a95d359d253152bda12de71b29cf,2012-0313-USA,nat-met-sto-tro,a34b7f21a30320adfc5a77392014f568,USA,2012,2000000.0,2654266.0
893f5687e035e17749f8924d884d51fe,2012-0410-USA,nat-met-sto-tro,c06b585367889330c2619f5336768e33,USA,2012,50000000.0,66356661.0
c0a97b8837a6f2d8dffa1792af44731a,2012-0486-USA,nat-met-sto-bli,2cedd53b5dd6f0b2419c30d7a12b2050,USA,2012,2000.0,2654.0
e947d02bb689a289228a0c7cb752cccd,2012-0493-CAN,nat-met-sto-bli,73ab89cb286f2feb6bf944f9dd1f470c,CAN,2012,,
d2bfdf79df1907c2662f1d7e9c193809,2012-0493-USA,nat-met-sto-bli,40e5cecd56f0e0db5754fea6ed70eb78,USA,2012,100000.0,132713.0
0e19bcd448397a58fb3e9b5f052c138d,2012-0503-USA,nat-met-sto-sev,74559b3c58397b13e044082d0ef25e40,USA,2012,4000000.0,5308533.0
50061edefafa01c43e9cc984fa88c632,2012-0542-USA,nat-cli-wil-wil,0cc5bca5141531e6980a493082b16a12,USA,2012,200000.0,265427.0
778231b184dbf375d29c35b7077bf240,2012-0601-USA,nat-met-sto-sev,0415ef5acdd6d6e0764e809f95d13f7b,USA,2012,4500000.0,5972099.0
7d76c2f3069c5d19998a80e3b8eb1349,2012-0611-USA,nat-met-sto-bli,ecb0a4ef2b51ae8aa77c9004741cd4f3,USA,2012,100000.0,132713.0
fb5058ba5ad5ae9daeb46bec299da1ca,2012-0612-USA,nat-met-sto-lig,be879204fa2523a48d87f067346b8948,USA,2012,3400000.0,4512253.0
ac3e5420ae2a49048cdcb0ac958ba094,2012-0613-USA,nat-met-sto-lig,9eea3a9cfb5ab432e1f917298208d190,USA,2012,1400000.0,1857987.0
517f909af4ac3ed4ddb3c269fb0da3e5,2012-0614-USA,nat-met-sto-lig,911c9659f15d26ab7ab003546e231583,USA,2012,1900000.0,2521553.0
5fc9bf275de795492a33544dc7e37a4f,2012-0615-USA,nat-met-sto-lig,4108c4a841b13f7e9b7bd5cc371ef19d,USA,2012,700000.0,928993.0
88f7a0c9393d5c7ac962ceab3d7fbedc,2012-0616-USA,nat-met-sto-lig,d53ecb9e797fdf32dacbdab3ad97ce52,USA,2012,210000.0,278698.0
bc9d44d667275a5db13888a3cd195d4f,2012-0626-CAN,nat-met-sto-sev,d256cd049bfdc1465371bf49ea28a179,CAN,2012,1050000.0,1393490.0
b3b90f12f647ce60bd3f896f31115244,2013-0013-USA,nat-met-sto-tor,bb3039172f78fddfcb3b3f055115938d,USA,2013,300000.0,392392.0
3cb21d8740f743b11f5c75ea268703ac,2013-0054-USA,nat-met-sto-bli,16caa54602f3d5df211400142cb9202b,USA,2013,100000.0,130797.0
6fb5b0320b2429dfe75611f3046ef031,2013-0055-USA,nat-met-sto-bli,0dccdc8a76ca6d924fd893345f9c5d89,USA,2013,100000.0,130797.0
efc51e7badfe2eb492e6d1d6fb23b861,2013-0117-USA,nat-met-sto-sev,1b45214e4274fab600283ece0e161f11,USA,2013,1600000.0,2092758.0
e77b7f0d08ad0e3c0abbda9bbe50a4ee,2013-0118-USA,nat-met-sto-sev,6c48a9ab98a26e858a4bfae87b48f29d,USA,2013,1100000.0,1438771.0
b79442bdfe58a2bc87fe867eddac49a5,2013-0142-USA,nat-met-sto-tor,52eebe7bfeee231c8f92bd50652e6635,USA,2013,3100000.0,4054718.0
684be4d285eef07011fdfc13df9ba3f7,2013-0183-USA,nat-met-sto-tor,08b907d2d09ef8afc1b39e4f6c722e70,USA,2013,300000.0,392392.0
2ecf55a80bc5339b3a4eb66ac74edd6f,2013-0184-USA,nat-met-sto-tor,fad7edc37a59ac79559257e17ca83735,USA,2013,2100000.0,2746744.0
90007a2888e7407aa88e4aac1721ca17,2013-0190-CAN,nat-hyd-flo-riv,79e8cc438b7141b928fbad4f7f9177df,CAN,2013,5700000.0,7455449.0
a6f05d834baff195028fadcc53bfd333,2013-0209-USA,nat-cli-wil-for,6e2f022a3648c38d6702f718d57e481d,USA,2013,21400.0,27991.0
17c2bdfa74dae559507802997fe3a8e7,2013-0210-USA,nat-cli-wil-for,e236795e6f7b82f36cd748c39d01df36,USA,2013,500000.0,653987.0
44a018c2bfd8f6fbbed29cc8ab13ae39,2013-0211-USA,nat-met-sto-lig,c8212c1a61cae1a931a317f984080fe9,USA,2013,900000.0,1177176.0
